"","Month","Year","Competitor merchandise exports to the World","Competitor agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable  Oil","Feeds & Fodders","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food 4/","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Season"
"492","12","2010","97.7122802734375","97.754493713378906","98.131523132324219","98.044265747070312","97.958351135253906","97.936279296875","97.874305725097656","97.685920715332031","98.463760375976562","98.631690979003906","98.055694580078125","98.643241882324219","98.771583557128906","98.392036437988281","98.552444458007812","98.414794921875","98.89093017578125","98.304252624511719","98.355926513671875","98.739540100097656","98.428337097167969","98.282798767089844","98.977958679199219","98.779548645019531","98.501365661621094","Winter"
"493","1","2011","96.814537048339844","97.078857421875","97.554695129394531","97.493316650390625","97.42120361328125","97.439651489257812","97.198028564453125","97.052841186523438","97.8160400390625","98.065727233886719","97.320686340332031","98.103752136230469","98.166534423828125","97.821083068847656","98.020401000976562","97.974739074707031","98.311729431152344","97.719963073730469","97.913032531738281","98.232635498046875","97.903427124023438","97.594459533691406","98.363792419433594","98.120872497558594","97.963645935058594","Winter"
"494","2","2011","95.756660461425781","95.851089477539062","96.197219848632812","96.256721496582031","96.154975891113281","96.211021423339844","96.019088745117188","95.959381103515625","96.232368469238281","96.435508728027344","96.097885131835938","96.4666748046875","96.470924377441406","96.234130859375","96.430328369140625","96.407180786132812","96.507827758789062","96.236373901367188","96.466567993164062","96.62890625","96.358634948730469","95.982589721679688","96.473396301269531","96.321723937988281","96.333045959472656","Winter"
"495","3","2011","94.940780639648438","94.744651794433594","94.881698608398438","95.019828796386719","94.918632507324219","94.959030151367188","94.813247680664062","94.842056274414062","94.746070861816406","94.925025939941406","94.848869323730469","94.962852478027344","94.874252319335938","94.804298400878906","94.925033569335938","94.948326110839844","94.864677429199219","94.871170043945312","95.033882141113281","95.063850402832031","94.876602172851562","94.566658020019531","94.692581176757812","94.649398803710938","94.852500915527344","Spring"
"496","4","2011","93.402870178222656","92.541725158691406","92.607925415039062","92.77606201171875","92.624732971191406","92.725387573242188","92.695785522460938","92.612777709960938","92.371055603027344","92.609489440917969","92.594711303710938","92.672744750976562","92.528526306152344","92.326675415039062","92.515846252441406","92.588302612304688","92.353408813476562","92.583152770996094","92.644424438476562","92.673011779785156","92.47845458984375","91.937568664550781","92.064140319824219","92.015495300292969","92.458274841308594","Spring"
"497","5","2011","93.636756896972656","93.108444213867188","93.312660217285156","93.47760009765625","93.324089050292969","93.407623291015625","93.383895874023438","93.293601989746094","93.103736877441406","93.346664428710938","93.351852416992188","93.412353515625","93.269462585449219","93.015914916992188","93.240509033203125","93.315422058105469","93.093788146972656","93.247825622558594","93.363761901855469","93.404365539550781","93.216018676757812","92.664932250976562","92.900581359863281","92.86505126953125","93.154731750488281","Spring"
"498","6","2011","93.266075134277344","92.780624389648438","92.944625854492188","93.112396240234375","92.849296569824219","93.035659790039062","92.962669372558594","92.797561645507812","92.866706848144531","93.01104736328125","92.795692443847656","93.077285766601562","92.978256225585938","92.653953552246094","92.927398681640625","92.993492126464844","92.758583068847656","92.924385070800781","93.053947448730469","93.1375732421875","92.901466369628906","92.250038146972656","92.60430908203125","92.465980529785156","92.816413879394531","Summer"
"499","7","2011","93.092445373535156","92.708328247070312","93.082984924316406","93.243431091308594","93.017227172851562","93.087188720703125","92.783599853515625","92.7432861328125","93.143226623535156","93.381782531738281","92.77691650390625","93.475189208984375","93.361274719238281","92.967918395996094","93.300308227539062","93.322616577148438","93.260040283203125","93.151840209960938","93.384475708007812","93.576019287109375","93.237419128417969","92.480079650878906","93.183769226074219","92.9703369140625","93.2071533203125","Summer"
"500","8","2011","93.126762390136719","92.990989685058594","93.199951171875","93.488716125488281","93.090423583984375","93.052772521972656","92.99700927734375","93.033782958984375","93.377761840820312","93.234817504882812","92.962600708007812","93.279342651367188","93.247871398925781","92.949485778808594","93.215072631835938","93.195747375488281","93.036163330078125","93.12701416015625","93.395179748535156","93.416191101074219","93.2012939453125","92.599983215332031","93.040672302246094","92.893646240234375","93.137527465820312","Summer"
"501","9","2011","95.980316162109375","96.587501525878906","96.862876892089844","97.181083679199219","96.727447509765625","96.541007995605469","96.452674865722656","96.899322509765625","97.172653198242188","96.918891906738281","96.815544128417969","96.939193725585938","96.952598571777344","96.678756713867188","96.938591003417969","96.818038940429688","96.900169372558594","96.784820556640625","97.041213989257812","97.001792907714844","97.015617370605469","96.654541015625","97.08538818359375","97.14202880859375","96.860923767089844","Autumn"
"502","10","2011","96.284660339355469","97.203926086425781","97.233848571777344","97.63330078125","97.026664733886719","96.848548889160156","96.855781555175781","97.431961059570312","97.532501220703125","97.160568237304688","97.240730285644531","97.15594482421875","97.216903686523438","96.960556030273438","97.197669982910156","97.08026123046875","97.129463195800781","97.125152587890625","97.336715698242188","97.156532287597656","97.323333740234375","97.037010192871094","97.277091979980469","97.427497863769531","97.131423950195312","Autumn"
"503","11","2011","96.566871643066406","97.626449584960938","97.706787109375","98.109664916992188","97.388542175292969","97.296127319335938","97.2275390625","97.779022216796875","98.053085327148438","97.763786315917969","97.680137634277344","97.740837097167969","97.902091979980469","97.5472412109375","97.775283813476562","97.630996704101562","97.837776184082031","97.634994506835938","97.858818054199219","97.776504516601562","97.8486328125","97.615982055664062","97.931640625","98.008216857910156","97.693595886230469","Autumn"
"504","12","2011","97.602531433105469","99.054847717285156","99.402687072753906","99.702239990234375","99.085868835449219","99.001708984375","98.742790222167969","99.438774108886719","99.806137084960938","99.609718322753906","99.522071838378906","99.577949523925781","99.797080993652344","99.305610656738281","99.627914428710938","99.478225708007812","99.838294982910156","99.368263244628906","99.638427734375","99.649040222167969","99.668937683105469","99.512870788574219","100.02732086181641","100.10560607910156","99.468406677246094","Winter"
"505","1","2012","98.138999938964844","99.750663757324219","100.48474884033203","100.69040679931641","100.04681396484375","100.09040832519531","99.476570129394531","100.08021545410156","101.07320404052734","101.13404846191406","100.36414337158203","101.13522338867188","101.39608764648438","100.682373046875","101.12423706054688","100.91261291503906","101.60048675537109","100.61040496826172","101.00078582763672","101.30143737792969","101.10073089599609","100.72316741943359","101.91562652587891","101.74113464355469","100.95429992675781","Winter"
"506","2","2012","96.236007690429688","97.271804809570312","98.016571044921875","98.226333618164062","97.631462097167969","97.715087890625","97.188018798828125","97.572563171386719","98.475227355957031","98.678718566894531","97.918907165527344","98.7158203125","98.863563537597656","98.160820007324219","98.592658996582031","98.431564331054688","98.98980712890625","98.139633178710938","98.503776550292969","98.803634643554688","98.543487548828125","98.027557373046875","99.231834411621094","98.970199584960938","98.465850830078125","Winter"
"507","3","2012","96.974342346191406","98.017860412597656","98.724571228027344","98.89727783203125","98.549369812011719","98.422004699707031","98.036148071289062","98.623825073242188","99.015640258789062","99.225296020507812","98.902053833007812","99.2701416015625","99.311935424804688","98.711532592773438","99.114700317382812","99.051422119140625","99.403129577636719","98.750236511230469","99.053253173828125","99.207595825195312","99.120864868164062","98.800277709960938","99.698440551757812","99.649513244628906","98.965171813964844","Spring"
"508","4","2012","96.877944946289062","98.451301574707031","99.219184875488281","99.46435546875","99.095481872558594","98.823265075683594","98.631027221679688","99.285049438476562","99.378654479980469","99.612098693847656","99.665191650390625","99.629714965820312","99.698249816894531","99.121200561523438","99.50714111328125","99.442375183105469","99.799781799316406","99.144012451171875","99.472152709960938","99.513191223144531","99.548255920410156","99.423965454101562","100.08246612548828","100.24353790283203","99.341529846191406","Spring"
"509","5","2012","98.8817138671875","101.0567626953125","101.90665435791016","102.16497802734375","101.76343536376953","101.34007263183594","101.16890716552734","102.13768768310547","102.23855590820312","102.24222564697266","102.59977722167969","102.21333312988281","102.37394714355469","101.83354187011719","102.16728210449219","102.05049896240234","102.57220458984375","101.72966766357422","102.09964752197266","102.06622314453125","102.23133850097656","102.46794891357422","102.96556854248047","103.26788330078125","102.02125549316406","Spring"
"510","6","2012","100.31845855712891","102.85039520263672","103.81594085693359","104.05143737792969","103.63008117675781","103.16509246826172","103.04327392578125","104.090576171875","104.26511383056641","104.21004486083984","104.68682861328125","104.17830657958984","104.35511016845703","103.70933532714844","104.10543823242188","103.94332885742188","104.56845092773438","103.62928771972656","103.99192047119141","103.95694732666016","104.20039367675781","104.50827026367188","105.10696411132812","105.48073577880859","103.95136260986328","Summer"
"511","7","2012","100.30387115478516","102.89975738525391","104.20704650878906","104.37145233154297","103.99951171875","103.55970001220703","103.21405029296875","104.167724609375","104.74983215332031","104.95990753173828","105.02645111083984","104.96105194091797","105.12167358398438","104.34660339355469","104.81709289550781","104.57161712646484","105.52577209472656","104.14313507080078","104.60104370117188","104.75991821289062","104.84475708007812","105.042724609375","106.15688323974609","106.41181182861328","104.64158630371094","Summer"
"512","8","2012","99.750083923339844","102.24482727050781","103.55245208740234","103.723876953125","103.47748565673828","102.94751739501953","102.67967224121094","103.75682830810547","103.87888336181641","104.24493408203125","104.61943054199219","104.25669860839844","104.35086059570312","103.54453277587891","104.08449554443359","103.89517211914062","104.70058441162109","103.44657135009766","103.92014312744141","104.02704620361328","104.12553405761719","104.27570343017578","105.29521179199219","105.6304931640625","103.87705230712891","Summer"
"513","9","2012","98.147712707519531","100.42253875732422","101.44534301757812","101.76167297363281","101.49143981933594","100.83893585205078","100.87998199462891","102.00139617919922","101.55834197998047","101.742431640625","102.65650177001953","101.73986053466797","101.77201843261719","101.11582183837891","101.58330535888672","101.47743225097656","101.94132995605469","101.16599273681641","101.54866027832031","101.41649627685547","101.68693542480469","101.92733764648438","102.37733459472656","102.94661712646484","101.38985443115234","Autumn"
"514","10","2012","97.301193237304688","99.570472717285156","100.54286956787109","100.92923736572266","100.53183746337891","99.827018737792969","100.11020660400391","101.07798004150391","100.70368957519531","100.74776458740234","101.71650695800781","100.73138427734375","100.77401733398438","100.22507476806641","100.57882690429688","100.43967437744141","100.91065979003906","100.21847534179688","100.57321166992188","100.33877563476562","100.72051239013672","101.00481414794922","101.33206939697266","101.91834259033203","100.46397399902344","Autumn"
"515","11","2012","97.530670166015625","99.970596313476562","101.05372619628906","101.46320343017578","100.96247100830078","100.30289459228516","100.57079315185547","101.54851531982422","101.26260375976562","101.31446838378906","102.32157135009766","101.28327178955078","101.38423156738281","100.75373840332031","101.14591217041016","100.96010589599609","101.54906463623047","100.72699737548828","101.11472320556641","100.91825866699219","101.25935363769531","101.57747650146484","102.03313446044922","102.59866333007812","101.02738189697266","Autumn"
"516","12","2012","96.265403747558594","98.408531188964844","99.384895324707031","99.827812194824219","99.37078857421875","98.72637939453125","99.178001403808594","100.10787963867188","99.4029541015625","99.425270080566406","100.82357788085938","99.411643981933594","99.387428283691406","98.843711853027344","99.232894897460938","99.120048522949219","99.429534912109375","98.992477416992188","99.258529663085938","98.933174133300781","99.403404235839844","99.721687316894531","99.885505676269531","100.58625793457031","99.124107360839844","Winter"
"517","1","2013","96.104020000000006","97.73639","98.653589999999994","99.157679999999999","98.55301","97.947550000000007","98.430949999999996","99.196039999999996","98.745980000000003","98.732810000000001","99.915670000000006","98.707179999999994","98.748710000000003","98.202449999999999","98.540469999999999","98.363330000000005","98.760230000000007","98.294489999999996","98.576120000000003","98.285030000000006","98.668869999999998","98.913880000000006","99.186269999999993","99.722399999999993","98.485699999999994","Winter"
"518","2","2013","96.802639999999997","97.927679999999995","98.733710000000002","99.255709999999993","98.558539999999994","98.048609999999996","98.459559999999996","99.024060000000006","98.945750000000004","98.869649999999993","99.629739999999998","98.874399999999994","98.861450000000005","98.396690000000007","98.651009999999999","98.456109999999995","98.862139999999997","98.456460000000007","98.682739999999995","98.433109999999999","98.766639999999995","98.860780000000005","99.182000000000002","99.560940000000002","98.674109999999999","Winter"
"519","3","2013","98.341269999999994","99.493359999999996","100.5436","101.02","100.2525","99.729029999999995","100.0509","100.5287","100.9945","100.93210000000001","101.34310000000001","100.9323","100.99460000000001","100.4633","100.6644","100.38039999999999","101.1019","100.33499999999999","100.5762","100.4817","100.7221","100.85169999999999","101.53570000000001","101.7633","100.7264","Spring"
"520","4","2013","98.025790000000001","98.908289999999994","100.0476","100.55110000000001","99.747200000000007","99.141900000000007","99.638019999999997","100.0994","100.497","100.3755","101.05289999999999","100.3597","100.44929999999999","99.854569999999995","100.06480000000001","99.788790000000006","100.508","99.745980000000003","99.985919999999993","99.826089999999994","100.12","100.3471","100.9776","101.2786","100.1373","Spring"
"521","5","2013","98.513850000000005","99.597340000000003","100.64239999999999","101.23139999999999","100.2894","99.770319999999998","100.134","100.6939","101.09220000000001","100.8524","101.5789","100.8098","100.9328","100.5227","100.6349","100.33540000000001","101.0916","100.3008","100.626","100.34","100.7084","101.09310000000001","101.4697","101.80240000000001","100.745","Spring"
"522","6","2013","98.68235","100.4509","101.0642","101.90949999999999","100.7915","100.2346","100.8653","101.7803","101.2218","100.6978","102.4349","100.6247","100.6465","100.502","100.5741","100.3323","100.6738","100.4663","100.8156","100.0419","100.8214","101.50539999999999","100.9776","101.74339999999999","100.6533","Summer"
"523","7","2013","99.297700000000006","101.34099999999999","102.05110000000001","102.958","101.8244","101.2102","101.9007","102.86360000000001","102.2024","101.538","103.6122","101.4669","101.4054","101.4051","101.4243","101.1741","101.4937","101.3434","101.6758","100.7807","101.7166","102.61150000000001","101.9111","102.83499999999999","101.54040000000001","Summer"
"524","8","2013","98.836960000000005","101.2466","101.6858","102.7345","101.62439999999999","100.9188","101.86239999999999","103.21169999999999","101.44750000000001","100.7509","103.76649999999999","100.67749999999999","100.5025","100.4893","100.58839999999999","100.5031","100.315","100.753","101.0201","99.782809999999998","100.9939","101.9747","100.67789999999999","101.9367","100.60599999999999","Summer"
"525","9","2013","98.482929999999996","100.9816","101.343","102.4675","101.27800000000001","100.5822","101.32299999999999","103.0544","101.0414","100.5063","103.2771","100.45999999999999","100.28440000000001","100.0496","100.2756","100.2653","99.975229999999996","100.4661","100.7222","99.534009999999995","100.6658","101.36199999999999","100.2516","101.3989","100.2397","Autumn"
"526","10","2013","96.628919999999994","98.898030000000006","99.197140000000005","100.4044","98.986599999999996","98.384469999999993","99.322000000000003","100.7574","98.95505","98.364689999999996","101.0057","98.313469999999995","98.181190000000001","97.897819999999996","98.109459999999999","98.056460000000001","97.784040000000005","98.334599999999995","98.574969999999993","97.410049999999998","98.480220000000003","99.027109999999993","97.998949999999994","99.019069999999999","98.133089999999996","Autumn"
"527","11","2013","97.244950000000003","99.952870000000004","100.2662","101.6031","100.0157","99.355289999999997","100.4434","102.0243","99.985309999999998","99.322940000000003","102.3741","99.243679999999998","99.139709999999994","98.871020000000001","99.092200000000005","99.009960000000007","98.747219999999999","99.319800000000001","99.625020000000006","98.286019999999994","99.490189999999998","100.2338","99.026439999999994","100.20910000000001","99.113860000000003","Autumn"
"528","12","2013","96.916659999999993","99.769440000000003","99.801000000000002","101.4111","99.464250000000007","98.914050000000003","100.27379999999999","101.91459999999999","99.334059999999994","98.457570000000004","102.184","98.351680000000002","98.223240000000004","98.034549999999996","98.224850000000004","98.17747","97.629440000000002","98.656139999999994","98.937179999999998","97.272139999999993","98.699870000000004","99.585899999999995","97.819680000000005","99.175020000000004","98.25291","Winter"
"529","1","2014","98.020579999999995","101.34099999999999","101.5106","103.5622","100.9481","100.42619999999999","102.0292","103.6553","101.0939","99.990520000000004","104.2248","99.864940000000004","99.736530000000002","99.520939999999996","99.737030000000004","99.580799999999996","99.084350000000001","100.1648","100.61060000000001","98.691310000000001","100.251","101.2062","99.274519999999995","100.6897","99.849729999999994","Winter"
"530","2","2014","98.179559999999995","101.6001","101.7376","104.1883","100.9853","100.5355","102.38720000000001","103.96040000000001","101.2734","100.0112","104.8108","99.863479999999996","99.723780000000005","99.536680000000004","99.735919999999993","99.457319999999996","98.974149999999995","100.2002","100.76260000000001","98.639139999999998","100.24379999999999","101.286","99.136179999999996","100.61069999999999","99.97099","Winter"
"531","3","2014","97.901629999999997","100.73690000000001","100.803","103.2175","99.948359999999994","99.645719999999997","101.5205","102.7315","100.461","99.087100000000007","103.6343","98.932019999999994","98.845569999999995","98.667069999999995","98.843410000000006","98.509259999999998","98.053730000000002","99.310209999999998","99.858090000000004","97.826530000000005","99.314800000000005","100.2195","98.256979999999999","99.565920000000006","99.118129999999994","Spring"
"532","4","2014","97.536379999999994","100.18089999999999","100.31399999999999","102.6142","99.358860000000007","99.171880000000002","100.8715","101.8888","100.07299999999999","98.893649999999994","102.8302","98.752759999999995","98.738780000000006","98.397459999999995","98.586849999999998","98.22636","97.986739999999998","98.97533","99.473889999999997","97.695160000000001","98.977450000000005","99.683000000000007","98.085629999999995","99.190690000000004","98.873469999999998","Spring"
"533","5","2014","97.665599999999998","100.5204","100.71599999999999","102.9525","99.727680000000007","99.588070000000002","101.1246","102.14919999999999","100.5009","99.480999999999995","103.1317","99.33954","99.376800000000003","98.980369999999994","99.186890000000005","98.791669999999996","98.712950000000006","99.472020000000001","100.032","98.35248","99.529629999999997","100.2272","98.80256","99.828190000000006","99.455709999999996","Spring"
"534","6","2014","98.098029999999994","101.1782","101.43049999999999","103.6567","100.4708","100.26730000000001","101.71169999999999","102.9123","101.19889999999999","100.32729999999999","103.87560000000001","100.194","100.2405","99.751270000000005","100.0227","99.635080000000002","99.613230000000001","100.24299999999999","100.8506","99.206509999999994","100.35380000000001","101.01819999999999","99.729029999999995","100.7443","100.2555","Summer"
"535","7","2014","98.114590000000007","101.00709999999999","101.38290000000001","103.60250000000001","100.3798","100.1735","101.60250000000001","102.6379","101.31189999999999","100.33320000000001","103.6478","100.1969","100.26139999999999","99.866770000000002","100.0659","99.598789999999994","99.714169999999996","100.22","100.8506","99.273250000000004","100.37130000000001","101.041","99.974059999999994","100.8751","100.38379999999999","Summer"
"536","8","2014","98.905590000000004","102.0496","102.4675","104.7295","101.3886","101.1371","102.56270000000001","103.6931","102.5134","101.4633","104.8417","101.2945","101.45180000000001","101.04640000000001","101.23050000000001","100.68259999999999","100.9867","101.2996","102.0059","100.4093","101.5031","102.3625","101.3104","102.23390000000001","101.56950000000001","Summer"
"537","9","2014","100.8207","104.363","104.95780000000001","107.18899999999999","103.79130000000001","103.5025","104.7265","105.9295","105.251","104.2047","107.2135","104.035","104.2418","103.842","103.9712","103.3459","103.9877","103.8681","104.667","103.1323","104.2119","105.2183","104.3557","105.24590000000001","104.3462","Autumn"
"538","10","2014","102.02200000000001","105.8961","106.5433","108.7145","105.37869999999999","104.95229999999999","106.3077","107.67140000000001","106.96680000000001","105.7542","108.9774","105.5628","105.7962","105.4466","105.50620000000001","104.87","105.61839999999999","105.40819999999999","106.1283","104.54130000000001","105.80670000000001","107.0997","106.0492","107.0886","105.8771","Autumn"
"539","11","2014","103.4083","106.8398","107.5805","109.6994","106.3081","105.9513","107.3503","108.6371","108.1592","106.8312","110.18040000000001","106.6206","106.90770000000001","106.5043","106.5899","105.8647","106.7872","106.4486","107.146","105.5817","106.905","108.36279999999999","107.3544","108.4658","106.9678","Autumn"
"540","12","2014","104.8488","108.1065","108.6095","110.7666","107.2371","106.866","108.2526","109.651","109.48220000000001","107.7957","111.06780000000001","107.5819","107.873","107.5406","107.5652","106.7938","107.7167","107.48269999999999","108.1427","106.47369999999999","107.94329999999999","109.4588","108.3498","109.44750000000001","108.029","Winter"
"541","1","2015","107.7443","111.7535","112.80549999999999","114.7915","110.9211","110.6585","111.7829","112.75530000000001","114.607","112.85550000000001","114.64019999999999","112.6353","113.22410000000001","112.52379999999999","112.52970000000001","111.5082","113.3516","111.98699999999999","112.78360000000001","111.598","112.7381","114.3031","114.3045","114.8625","113.0485","Winter"
"542","2","2015","109.31619999999999","113.9949","115.1514","117.161","113.34399999999999","112.80240000000001","114.1538","115.2705","117.10760000000001","115.15519999999999","117.29300000000001","114.9181","115.4866","114.8943","114.8373","113.7734","115.6987","114.2379","115.1046","113.78060000000001","115.0792","117.0258","116.84610000000001","117.5266","115.36920000000001","Winter"
"543","3","2015","112.17619999999999","118.02760000000001","119.6396","121.61750000000001","118.06440000000001","116.9978","118.54519999999999","120.1953","121.54989999999999","119.78530000000001","122.4897","119.55500000000001","120.0301","119.42529999999999","119.42359999999999","118.3001","120.44629999999999","118.65309999999999","119.6229","118.16840000000001","119.7565","122.13509999999999","122.042","123.0912","119.90260000000001","Spring"
"544","4","2015","111.45099999999999","117.6318","119.4576","121.3869","117.964","116.8462","118.1564","119.74890000000001","121.3293","119.7884","122.1318","119.5788","120.03789999999999","119.4342","119.4106","118.3304","120.58629999999999","118.4939","119.56270000000001","118.24930000000001","119.682","121.99890000000001","122.08669999999999","123.0312","119.8985","Spring"
"545","5","2015","110.0185","115.9551","117.33110000000001","119.3976","115.95650000000001","115.05880000000001","116.34399999999999","118.1962","118.65989999999999","117.2004","120.1082","116.9876","117.35550000000001","116.87439999999999","116.90130000000001","115.95010000000001","117.6966","116.2372","117.24039999999999","115.7201","117.2677","119.4097","118.9418","120.1069","117.2808","Spring"
"546","6","2015","111.0329","116.87869999999999","117.8967","120.11360000000001","116.434","115.5194","116.9973","118.90349999999999","119.3006","117.5988","120.6862","117.36660000000001","117.74250000000001","117.38679999999999","117.3372","116.3301","118.0771","116.78319999999999","117.7641","116.0431","117.7509","120.0577","119.1767","120.4687","117.7401","Summer"
"547","7","2015","112.6087","118.9546","119.9152","122.1934","118.2409","117.4158","118.94499999999999","120.68559999999999","121.6682","119.59699999999999","122.4541","119.3291","119.7865","119.6865","119.4217","118.2471","120.2987","118.7979","119.8095","118.0382","119.85639999999999","122.4349","121.5782","122.7822","119.9337","Summer"
"548","8","2015","113.9151","120.0716","120.5605","122.9278","119.209","118.1521","120.2497","122.4271","121.8695","119.5612","123.7457","119.30410000000001","119.52070000000001","119.5699","119.4267","118.3954","119.682","119.2253","120.0682","117.7771","120.1174","122.7615","121.0611","122.8417","119.8219","Summer"
"549","9","2015","114.2916","121.5295","121.6981","124.1709","120.7938","119.23990000000001","121.8843","124.71720000000001","122.5583","120.1422","125.684","119.9135","119.8082","120.124","119.9727","119.1285","119.8171","120.08450000000001","120.7891","117.9615","120.9372","123.9726","121.2766","123.77719999999999","120.26779999999999","Autumn"
"550","10","2015","113.2332","120.4678","120.9406","123.38760000000001","119.9611","118.4735","121.18049999999999","123.7","121.7953","119.49120000000001","125.0492","119.2529","119.19540000000001","119.41679999999999","119.3163","118.40179999999999","119.26479999999999","119.3236","120.06910000000001","117.3522","120.2466","123.29730000000001","120.8019","123.3104","119.63630000000001","Autumn"
"551","11","2015","115.4199","122.8006","123.67749999999999","125.9194","122.2811","121.07559999999999","123.2701","125.40900000000001","125.14190000000001","122.9922","127.1683","122.7229","122.996","122.9598","122.83880000000001","121.703","123.4145","122.3965","123.3522","121.09480000000001","123.55589999999999","126.5515","125.0419","127.0264","123.1794","Autumn"
"552","12","2015","115.33920000000001","122.92570000000001","123.8227","126.9821","122.0108","120.96639999999999","124.0671","126.0331","125.0544","122.38420000000001","128.32820000000001","122.04519999999999","122.3061","122.2539","122.1575","120.8304","122.3031","121.9944","123.0279","120.2171","122.9699","126.09739999999999","123.8451","126.101","122.7093","Winter"
"553","1","2016","117.3043","125.66030000000001","126.73","130.80500000000001","124.5051","123.4123","127.29689999999999","129.1592","128.01480000000001","124.7606","132.1345","124.3536","124.6016","124.70959999999999","124.5094","122.9083","124.4975","124.43429999999999","125.6666","122.31789999999999","125.4075","128.9931","125.97280000000001","128.4933","125.3807","Winter"
"554","2","2016","115.7329","123.79040000000001","124.77079999999999","129.15950000000001","122.55249999999999","121.538","125.31140000000001","127.3497","125.837","122.5337","130.3603","122.1307","122.2864","122.4995","122.2786","120.6772","122.10080000000001","122.2911","123.5483","120.12820000000001","123.148","126.6754","123.3788","125.871","123.2937","Winter"
"555","3","2016","114.23650000000001","121.9221","123.04689999999999","127.1682","120.9241","120.101","123.1464","125.0946","124.0341","121.3158","128.0496","120.98099999999999","121.0908","121.2007","121.0441","119.47629999999999","121.09399999999999","120.857","122.18770000000001","119.1692","121.7795","124.8506","122.22150000000001","124.3533","121.9979","Spring"
"556","4","2016","112.42700000000001","119.42570000000001","120.4876","123.99039999999999","118.66719999999999","117.8634","120.3476","122.3409","121.437","119.0386","124.6267","118.7501","118.8763","118.9409","118.8141","117.49469999999999","118.91240000000001","118.6005","119.7692","117.1617","119.49930000000001","122.11620000000001","119.95180000000001","121.8381","119.6163","Spring"
"557","5","2016","113.2808","120.04349999999999","120.76649999999999","123.9438","119.05970000000001","118.21120000000001","120.40860000000001","122.41889999999999","121.9027","119.50239999999999","124.1191","119.2319","119.4105","119.5565","119.35290000000001","118.1234","119.4635","119.16079999999999","120.25539999999999","117.7807","120.0449","122.432","120.42149999999999","122.0762","120.09220000000001","Spring"
"558","6","2016","113.7684","120.3447","121.16549999999999","124.1117","119.4935","118.62690000000001","120.6045","122.4482","122.4736","120.2475","124.10209999999999","120.01730000000001","120.2178","120.1619","120.06480000000001","118.86069999999999","120.28789999999999","119.77330000000001","120.8257","118.66930000000001","120.6987","122.76390000000001","121.26949999999999","122.6978","120.7855","Summer"
"559","7","2016","114.32850000000001","120.6117","121.7884","124.7028","119.8918","119.2295","120.9375","122.2743","123.4661","121.2402","124.1384","121.0493","121.27330000000001","121.1377","121.0017","119.6885","121.4918","120.57989999999999","121.54179999999999","119.81019999999999","121.5038","123.2741","122.47020000000001","123.4713","121.8716","Summer"
"560","8","2016","113.2458","119.40260000000001","120.4166","123.277","118.56999999999999","117.9002","119.58839999999999","120.9183","122.0802","119.8909","122.6289","119.7307","119.8981","119.69580000000001","119.5964","118.37569999999999","120.0196","119.26220000000001","120.134","118.4413","120.083","121.6508","120.9153","121.8135","120.453","Summer"
"561","9","2016","113.673","120.0509","121.0444","124.0204","119.1651","118.4496","120.33710000000001","121.6456","122.6982","120.46080000000001","123.4462","120.30159999999999","120.43859999999999","120.211","120.15689999999999","118.89019999999999","120.5193","119.84829999999999","120.738","118.95569999999999","120.6797","122.2938","121.4659","122.4551","121.038","Autumn"
"562","10","2016","114.8514","121.00069999999999","122.1952","124.87739999999999","120.3027","119.66840000000001","121.2548","122.25490000000001","124.08199999999999","122.0119","124.0166","121.913","121.9948","121.76949999999999","121.6647","120.4233","122.27979999999999","121.2724","122.03919999999999","120.5812","122.131","123.51009999999999","123.134","123.9006","122.5551","Autumn"
"563","11","2016","116.8847","123.3768","124.5061","127.1357","122.8669","121.937","123.5034","124.8058","126.3914","124.2732","126.5119","124.1776","124.23820000000001","123.9271","123.9941","122.6347","124.5325","123.5822","124.3968","122.9222","124.5399","125.9177","125.5334","126.48050000000001","124.71299999999999","Autumn"
"564","12","2016","118.7591","125.1551","126.3723","129.04159999999999","124.7577","123.8135","125.1069","126.46259999999999","128.29939999999999","126.3475","128.3295","126.2655","126.34229999999999","125.9251","126.09829999999999","124.6443","126.7735","125.5638","126.4816","125.1143","126.5926","127.9405","127.6987","128.59119999999999","126.7821","Winter"
"565","1","2017","118.62569999999999","124.72490000000001","126.0394","128.65969999999999","124.4752","123.4883","124.4111","125.77719999999999","128.1028","126.2902","127.50539999999999","126.2702","126.2744","125.7919","126.0107","124.6349","126.7911","125.3843","126.3569","125.1913","126.4421","127.41030000000001","127.50660000000001","128.10839999999999","126.7411","Winter"
"566","2","2017","117.42910000000001","123.2762","124.6964","126.9931","123.1811","122.31489999999999","123.008","124.18940000000001","126.8125","125.2406","125.7713","125.25230000000001","125.2726","124.6972","124.9333","123.65170000000001","125.8198","124.2281","125.1384","124.2525","125.279","126.03870000000001","126.6438","127.00660000000001","125.5775","Winter"
